,country,sector,gas,year,cons
8,France,Bunker Fuels,CO2,2005,24.52
9,France,Bunker Fuels,CH4,2005,0.02
10,France,Bunker Fuels,N2O,2005,0.2
11,France,Electricity/Heat,All GHG,2005,81.31
12,France,Electricity/Heat,CO2,2005,80.9
13,France,Electricity/Heat,CH4,2005,0.11
14,France,Electricity/Heat,N2O,2005,0.29
15,France,Energy,All GHG,2005,380.89
16,France,Energy,CO2,2005,371.71
17,France,Energy,CH4,2005,5.61
18,France,Energy,N2O,2005,3.58
19,France,Fugitive Emissions,All GHG,2005,2.48
20,France,Fugitive Emissions,CO2,2005,
21,France,Fugitive Emissions,CH4,2005,2.35
22,France,Fugitive Emissions,N2O,2005,0.13
23,France,Industrial Processes,All GHG,2005,30.06
24,France,Industrial Processes,CO2,2005,8.95
25,France,Industrial Processes,CH4,2005,0.11
26,France,Industrial Processes,N2O,2005,5.69
27,France,Industrial Processes,F-Gas,2005,15.31
28,France,Land-Use Change and Forestry,All GHG,2005,-66.44
29,France,Land-Use Change and Forestry,CO2,2005,-66.48
30,France,Land-Use Change and Forestry,CH4,2005,0.02
31,France,Land-Use Change and Forestry,N2O,2005,0.02
32,France,Manufacturing/Construction,All GHG,2005,55.4
33,France,Manufacturing/Construction,CO2,2005,55.13
34,France,Manufacturing/Construction,CH4,2005,0.1
35,France,Manufacturing/Construction,N2O,2005,0.17
36,France,Other Fuel Combustion,All GHG,2005,14.59
37,France,Other Fuel Combustion,CO2,2005,14.48
38,France,Other Fuel Combustion,CH4,2005,0.07
39,France,Other Fuel Combustion,N2O,2005,0.04
40,France,Total excluding LUCF,All GHG,2005,509.04
41,France,Total excluding LUCF,CO2,2005,380.66
42,France,Total excluding LUCF,CH4,2005,69.56
43,France,Total excluding LUCF,N2O,2005,43.51
44,France,Total excluding LUCF,F-Gas,2005,15.31
45,France,Total including LUCF,All GHG,2005,442.6
46,France,Total including LUCF,CO2,2005,314.18
47,France,Total including LUCF,CH4,2005,69.58
48,France,Total including LUCF,N2O,2005,43.53
49,France,Total including LUCF,F-Gas,2005,15.31
50,France,Transportation,All GHG,2005,133.76
51,France,Transportation,CO2,2005,130.8
52,France,Transportation,CH4,2005,0.49
53,France,Transportation,N2O,2005,2.47
54,France,Waste,All GHG,2005,20.24
55,France,Waste,CH4,2005,19.42
56,France,Waste,N2O,2005,0.83
0,France,Agriculture,All GHG,2004,79.42
1,France,Agriculture,CH4,2004,44.77
2,France,Agriculture,N2O,2004,34.65
3,France,Building,All GHG,2004,95.98
4,France,Building,CO2,2004,92.87
5,France,Building,CH4,2004,2.62
6,France,Building,N2O,2004,0.49
7,France,Bunker Fuels,All GHG,2004,25.33
8,France,Bunker Fuels,CO2,2004,25.1
9,France,Bunker Fuels,CH4,2004,0.02
10,France,Bunker Fuels,N2O,2004,0.2
11,France,Electricity/Heat,All GHG,2004,75.28
12,France,Electricity/Heat,CO2,2004,74.94
13,France,Electricity/Heat,CH4,2004,0.09
14,France,Electricity/Heat,N2O,2004,0.25
15,France,Energy,All GHG,2004,378.12
16,France,Energy,CO2,2004,368.88
17,France,Energy,CH4,2004,5.69
18,France,Energy,N2O,2004,3.54
19,France,Fugitive Emissions,All GHG,2004,2.44
20,France,Fugitive Emissions,CO2,2004,
21,France,Fugitive Emissions,CH4,2004,2.32
22,France,Fugitive Emissions,N2O,2004,0.12
23,France,Industrial Processes,All GHG,2004,29.7
24,France,Industrial Processes,CO2,2004,8.9
25,France,Industrial Processes,CH4,2004,0.13
26,France,Industrial Processes,N2O,2004,5.67
27,France,Industrial Processes,F-Gas,2004,15.01
28,France,Land-Use Change and Forestry,All GHG,2004,-66.46
29,France,Land-Use Change and Forestry,CO2,2004,-66.47
30,France,Land-Use Change and Forestry,CH4,2004,0.01
31,France,Land-Use Change and Forestry,N2O,2004,0.01
32,France,Manufacturing/Construction,All GHG,2004,53.35
33,France,Manufacturing/Construction,CO2,2004,53.08
34,France,Manufacturing/Construction,CH4,2004,0.1
35,France,Manufacturing/Construction,N2O,2004,0.17
36,France,Other Fuel Combustion,All GHG,2004,15.03
37,France,Other Fuel Combustion,CO2,2004,14.93
38,France,Other Fuel Combustion,CH4,2004,0.06
39,France,Other Fuel Combustion,N2O,2004,0.04
40,France,Total excluding LUCF,All GHG,2004,507.75
41,France,Total excluding LUCF,CO2,2004,377.79
42,France,Total excluding LUCF,CH4,2004,70.27
43,France,Total excluding LUCF,N2O,2004,44.69
44,France,Total excluding LUCF,F-Gas,2004,15.01
45,France,Total including LUCF,All GHG,2004,441.29
46,France,Total including LUCF,CO2,2004,311.31
47,France,Total including LUCF,CH4,2004,70.27
48,France,Total including LUCF,N2O,2004,44.7
49,France,Total including LUCF,F-Gas,2004,15.01
50,France,Transportation,All GHG,2004,136.05
51,France,Transportation,CO2,2004,133.06
52,France,Transportation,CH4,2004,0.5
53,France,Transportation,N2O,2004,2.48
54,France,Waste,All GHG,2004,20.5
55,France,Waste,CH4,2004,19.67
56,France,Waste,N2O,2004,0.83
0,France,Agriculture,All GHG,2003,79.7
1,France,Agriculture,CH4,2003,45.35
2,France,Agriculture,N2O,2003,34.35
3,France,Building,All GHG,2003,92.19
4,France,Building,CO2,2003,89.11
5,France,Building,CH4,2003,2.59
6,France,Building,N2O,2003,0.49
7,France,Bunker Fuels,All GHG,2003,23.23
8,France,Bunker Fuels,CO2,2003,23.03
9,France,Bunker Fuels,CH4,2003,0.02
10,France,Bunker Fuels,N2O,2003,0.19
11,France,Electricity/Heat,All GHG,2003,75.61
12,France,Electricity/Heat,CO2,2003,75.27
13,France,Electricity/Heat,CH4,2003,0.09
14,France,Electricity/Heat,N2O,2003,0.25
15,France,Energy,All GHG,2003,377.5
16,France,Energy,CO2,2003,368.28
17,France,Energy,CH4,2003,5.67
18,France,Energy,N2O,2003,3.55
19,France,Fugitive Emissions,All GHG,2003,2.43
20,France,Fugitive Emissions,CO2,2003,
21,France,Fugitive Emissions,CH4,2003,2.31
22,France,Fugitive Emissions,N2O,2003,0.12
23,France,Industrial Processes,All GHG,2003,31.62
24,France,Industrial Processes,CO2,2003,8.42
25,France,Industrial Processes,CH4,2003,0.12
26,France,Industrial Processes,N2O,2003,8.48
27,France,Industrial Processes,F-Gas,2003,14.58
28,France,Land-Use Change and Forestry,All GHG,2003,-66.34
29,France,Land-Use Change and Forestry,CO2,2003,-66.39
30,France,Land-Use Change and Forestry,CH4,2003,0.03
31,France,Land-Use Change and Forestry,N2O,2003,0.03
32,France,Manufacturing/Construction,All GHG,2003,56.89
33,France,Manufacturing/Construction,CO2,2003,56.63
34,France,Manufacturing/Construction,CH4,2003,0.1
35,France,Manufacturing/Construction,N2O,2003,0.17
36,France,Other Fuel Combustion,All GHG,2003,14.55
37,France,Other Fuel Combustion,CO2,2003,14.45
38,France,Other Fuel Combustion,CH4,2003,0.06
39,France,Other Fuel Combustion,N2O,2003,0.04
40,France,Total excluding LUCF,All GHG,2003,509.46
41,France,Total excluding LUCF,CO2,2003,376.71
42,France,Total excluding LUCF,CH4,2003,70.95
43,France,Total excluding LUCF,N2O,2003,47.22
44,France,Total excluding LUCF,F-Gas,2003,14.58
45,France,Total including LUCF,All GHG,2003,443.12
46,France,Total including LUCF,CO2,2003,310.31
47,France,Total including LUCF,CH4,2003,70.98
48,France,Total including LUCF,N2O,2003,47.25
49,France,Total including LUCF,F-Gas,2003,14.58
50,France,Transportation,All GHG,2003,135.83
51,France,Transportation,CO2,2003,132.82
52,France,Transportation,CH4,2003,0.52
53,France,Transportation,N2O,2003,2.49
54,France,Waste,All GHG,2003,20.65
55,France,Waste,CH4,2003,19.81
56,France,Waste,N2O,2003,0.84
0,France,Agriculture,All GHG,2002,81.39
1,France,Agriculture,CH4,2002,46.78
2,France,Agriculture,N2O,2002,34.61
3,France,Building,All GHG,2002,87.18
4,France,Building,CO2,2002,84.32
5,France,Building,CH4,2002,2.41
6,France,Building,N2O,2002,0.45
7,France,Bunker Fuels,All GHG,2002,22.7
8,France,Bunker Fuels,CO2,2002,22.5
9,France,Bunker Fuels,CH4,2002,0.02
10,France,Bunker Fuels,N2O,2002,0.18
11,France,Electricity/Heat,All GHG,2002,72.93
12,France,Electricity/Heat,CO2,2002,72.62
13,France,Electricity/Heat,CH4,2002,0.08
14,France,Electricity/Heat,N2O,2002,0.23
15,France,Energy,All GHG,2002,371.49
16,France,Energy,CO2,2002,362.52
17,France,Energy,CH4,2002,5.43
18,France,Energy,N2O,2002,3.54
19,France,Fugitive Emissions,All GHG,2002,2.35
20,France,Fugitive Emissions,CO2,2002,
21,France,Fugitive Emissions,CH4,2002,2.23
22,France,Fugitive Emissions,N2O,2002,0.12
23,France,Industrial Processes,All GHG,2002,30.76
24,France,Industrial Processes,CO2,2002,8.49
25,France,Industrial Processes,CH4,2002,0.11
26,France,Industrial Processes,N2O,2002,8.35
27,France,Industrial Processes,F-Gas,2002,13.81
28,France,Land-Use Change and Forestry,All GHG,2002,-66.33
29,France,Land-Use Change and Forestry,CO2,2002,-66.35
30,France,Land-Use Change and Forestry,CH4,2002,0.01
31,France,Land-Use Change and Forestry,N2O,2002,0.01
32,France,Manufacturing/Construction,All GHG,2002,57.42
33,France,Manufacturing/Construction,CO2,2002,57.16
34,France,Manufacturing/Construction,CH4,2002,0.1
35,France,Manufacturing/Construction,N2O,2002,0.17
36,France,Other Fuel Combustion,All GHG,2002,14.38
37,France,Other Fuel Combustion,CO2,2002,14.29
38,France,Other Fuel Combustion,CH4,2002,0.05
39,France,Other Fuel Combustion,N2O,2002,0.04
40,France,Total excluding LUCF,All GHG,2002,504.28
41,France,Total excluding LUCF,CO2,2002,371.02
42,France,Total excluding LUCF,CH4,2002,72.09
43,France,Total excluding LUCF,N2O,2002,47.36
44,France,Total excluding LUCF,F-Gas,2002,13.81
45,France,Total including LUCF,All GHG,2002,437.95
46,France,Total including LUCF,CO2,2002,304.67
47,France,Total including LUCF,CH4,2002,72.1
48,France,Total including LUCF,N2O,2002,47.37
49,France,Total including LUCF,F-Gas,2002,13.81
50,France,Transportation,All GHG,2002,137.23
51,France,Transportation,CO2,2002,134.14
52,France,Transportation,CH4,2002,0.55
53,France,Transportation,N2O,2002,2.54
54,France,Waste,All GHG,2002,20.63
55,France,Waste,CH4,2002,19.77
56,France,Waste,N2O,2002,0.85
0,France,Agriculture,All GHG,2001,83.67
1,France,Agriculture,CH4,2001,48.02
2,France,Agriculture,N2O,2001,35.65
3,France,Building,All GHG,2001,93.75
4,France,Building,CO2,2001,90.65
5,France,Building,CH4,2001,2.61
6,France,Building,N2O,2001,0.49
7,France,Bunker Fuels,All GHG,2001,22.88
8,France,Bunker Fuels,CO2,2001,22.68
9,France,Bunker Fuels,CH4,2001,0.02
10,France,Bunker Fuels,N2O,2001,0.18
11,France,Electricity/Heat,All GHG,2001,70.18
12,France,Electricity/Heat,CO2,2001,69.88
13,France,Electricity/Heat,CH4,2001,0.08
14,France,Electricity/Heat,N2O,2001,0.22
15,France,Energy,All GHG,2001,377.45
16,France,Energy,CO2,2001,368.21
17,France,Energy,CH4,2001,5.66
18,France,Energy,N2O,2001,3.58
19,France,Fugitive Emissions,All GHG,2001,2.36
20,France,Fugitive Emissions,CO2,2001,
21,France,Fugitive Emissions,CH4,2001,2.24
22,France,Fugitive Emissions,N2O,2001,0.12
23,France,Industrial Processes,All GHG,2001,29.62
24,France,Industrial Processes,CO2,2001,8.52
25,France,Industrial Processes,CH4,2001,0.12
26,France,Industrial Processes,N2O,2001,9.75
27,France,Industrial Processes,F-Gas,2001,11.24
28,France,Land-Use Change and Forestry,All GHG,2001,-66.29
29,France,Land-Use Change and Forestry,CO2,2001,-66.3
30,France,Land-Use Change and Forestry,CH4,2001,0.01
31,France,Land-Use Change and Forestry,N2O,2001,0.01
32,France,Manufacturing/Construction,All GHG,2001,59.62
33,France,Manufacturing/Construction,CO2,2001,59.34
34,France,Manufacturing/Construction,CH4,2001,0.1
35,France,Manufacturing/Construction,N2O,2001,0.17
36,France,Other Fuel Combustion,All GHG,2001,14.2
37,France,Other Fuel Combustion,CO2,2001,14.11
38,France,Other Fuel Combustion,CH4,2001,0.05
39,France,Other Fuel Combustion,N2O,2001,0.04
40,France,Total excluding LUCF,All GHG,2001,511.21
41,France,Total excluding LUCF,CO2,2001,376.73
42,France,Total excluding LUCF,CH4,2001,73.4
43,France,Total excluding LUCF,N2O,2001,49.84
44,France,Total excluding LUCF,F-Gas,2001,11.24
45,France,Total including LUCF,All GHG,2001,444.92
46,France,Total including LUCF,CO2,2001,310.42
47,France,Total including LUCF,CH4,2001,73.41
48,France,Total including LUCF,N2O,2001,49.85
49,France,Total including LUCF,F-Gas,2001,11.24
50,France,Transportation,All GHG,2001,137.33
51,France,Transportation,CO2,2001,134.22
52,France,Transportation,CH4,2001,0.56
53,France,Transportation,N2O,2001,2.54
54,France,Waste,All GHG,2001,20.47
55,France,Waste,CH4,2001,19.61
56,France,Waste,N2O,2001,0.86
0,France,Agriculture,All GHG,2000,83.65
1,France,Agriculture,CH4,2000,48.12
2,France,Agriculture,N2O,2000,35.53
3,France,Building,All GHG,2000,88.71
4,France,Building,CO2,2000,85.7
5,France,Building,CH4,2000,2.54
6,France,Building,N2O,2000,0.47
7,France,Bunker Fuels,All GHG,2000,24.43
8,France,Bunker Fuels,CO2,2000,24.21
9,France,Bunker Fuels,CH4,2000,0.02
10,France,Bunker Fuels,N2O,2000,0.2
11,France,Electricity/Heat,All GHG,2000,77.58
12,France,Electricity/Heat,CO2,2000,77.25
13,France,Electricity/Heat,CH4,2000,0.08
14,France,Electricity/Heat,N2O,2000,0.25
15,France,Energy,All GHG,2000,373.8
16,France,Energy,CO2,2000,364.67
17,France,Energy,CH4,2000,5.51
18,France,Energy,N2O,2000,3.61
19,France,Fugitive Emissions,All GHG,2000,2.29
20,France,Fugitive Emissions,CO2,2000,
21,France,Fugitive Emissions,CH4,2000,2.17
22,France,Fugitive Emissions,N2O,2000,0.12
23,France,Industrial Processes,All GHG,2000,28.37
24,France,Industrial Processes,CO2,2000,8.44
25,France,Industrial Processes,CH4,2000,0.11
26,France,Industrial Processes,N2O,2000,9.1
27,France,Industrial Processes,F-Gas,2000,10.72
28,France,Land-Use Change and Forestry,All GHG,2000,-24.89
29,France,Land-Use Change and Forestry,CO2,2000,-24.93
30,France,Land-Use Change and Forestry,CH4,2000,0.02
31,France,Land-Use Change and Forestry,N2O,2000,0.01
32,France,Manufacturing/Construction,All GHG,2000,55.72
33,France,Manufacturing/Construction,CO2,2000,55.45
34,France,Manufacturing/Construction,CH4,2000,0.1
35,France,Manufacturing/Construction,N2O,2000,0.17
36,France,Other Fuel Combustion,All GHG,2000,13.89
37,France,Other Fuel Combustion,CO2,2000,13.8
38,France,Other Fuel Combustion,CH4,2000,0.05
39,France,Other Fuel Combustion,N2O,2000,0.04
40,France,Total excluding LUCF,All GHG,2000,506.03
41,France,Total excluding LUCF,CO2,2000,373.12
42,France,Total excluding LUCF,CH4,2000,73.11
43,France,Total excluding LUCF,N2O,2000,49.09
44,France,Total excluding LUCF,F-Gas,2000,10.72
45,France,Total including LUCF,All GHG,2000,481.14
46,France,Total including LUCF,CO2,2000,348.19
47,France,Total including LUCF,CH4,2000,73.13
48,France,Total including LUCF,N2O,2000,49.1
49,France,Total including LUCF,F-Gas,2000,10.72
50,France,Transportation,All GHG,2000,135.61
51,France,Transportation,CO2,2000,132.48
52,France,Transportation,CH4,2000,0.57
53,France,Transportation,N2O,2000,2.56
54,France,Waste,All GHG,2000,20.22
55,France,Waste,CH4,2000,19.36
56,France,Waste,N2O,2000,0.85
0,France,Agriculture,All GHG,1999,82.42
1,France,Agriculture,CH4,1999,45.99
2,France,Agriculture,N2O,1999,36.44
3,France,Building,All GHG,1999,95.68
4,France,Building,CO2,1999,92.51
5,France,Building,CH4,1999,2.68
6,France,Building,N2O,1999,0.5
7,France,Bunker Fuels,All GHG,1999,23.58
8,France,Bunker Fuels,CO2,1999,23.37
9,France,Bunker Fuels,CH4,1999,0.02
10,France,Bunker Fuels,N2O,1999,0.19
11,France,Electricity/Heat,All GHG,1999,74.53
12,France,Electricity/Heat,CO2,1999,74.18
13,France,Electricity/Heat,CH4,1999,0.08
14,France,Electricity/Heat,N2O,1999,0.26
15,France,Energy,All GHG,1999,375.86
16,France,Energy,CO2,1999,366.62
17,France,Energy,CH4,1999,5.63
18,France,Energy,N2O,1999,3.61
19,France,Fugitive Emissions,All GHG,1999,2.25
20,France,Fugitive Emissions,CO2,1999,
21,France,Fugitive Emissions,CH4,1999,2.14
22,France,Fugitive Emissions,N2O,1999,0.11
23,France,Industrial Processes,All GHG,1999,29.43
24,France,Industrial Processes,CO2,1999,8.28
25,France,Industrial Processes,CH4,1999,0.11
26,France,Industrial Processes,N2O,1999,10.33
27,France,Industrial Processes,F-Gas,1999,10.7
28,France,Land-Use Change and Forestry,All GHG,1999,-24.89
29,France,Land-Use Change and Forestry,CO2,1999,-24.91
30,France,Land-Use Change and Forestry,CH4,1999,0.01
31,France,Land-Use Change and Forestry,N2O,1999,0.01
32,France,Manufacturing/Construction,All GHG,1999,56.9
33,France,Manufacturing/Construction,CO2,1999,56.62
34,France,Manufacturing/Construction,CH4,1999,0.1
35,France,Manufacturing/Construction,N2O,1999,0.17
36,France,Other Fuel Combustion,All GHG,1999,13.88
37,France,Other Fuel Combustion,CO2,1999,13.79
38,France,Other Fuel Combustion,CH4,1999,0.05
39,France,Other Fuel Combustion,N2O,1999,0.04
40,France,Total excluding LUCF,All GHG,1999,507.64
41,France,Total excluding LUCF,CO2,1999,374.9
42,France,Total excluding LUCF,CH4,1999,70.81
43,France,Total excluding LUCF,N2O,1999,51.22
44,France,Total excluding LUCF,F-Gas,1999,10.7
45,France,Total including LUCF,All GHG,1999,482.75
46,France,Total including LUCF,CO2,1999,349.99
47,France,Total including LUCF,CH4,1999,70.83
48,France,Total including LUCF,N2O,1999,51.23
49,France,Total including LUCF,F-Gas,1999,10.7
50,France,Transportation,All GHG,1999,132.62
51,France,Transportation,CO2,1999,129.52
52,France,Transportation,CH4,1999,0.58
53,France,Transportation,N2O,1999,2.52
54,France,Waste,All GHG,1999,19.92
55,France,Waste,CH4,1999,19.08
56,France,Waste,N2O,1999,0.84
0,France,Agriculture,All GHG,1998,82.33
1,France,Agriculture,CH4,1998,46.1
2,France,Agriculture,N2O,1998,36.24
3,France,Building,All GHG,1998,94.4
4,France,Building,CO2,1998,91.07
5,France,Building,CH4,1998,2.81
6,France,Building,N2O,1998,0.52
7,France,Bunker Fuels,All GHG,1998,22.24
8,France,Bunker Fuels,CO2,1998,22.04
9,France,Bunker Fuels,CH4,1998,0.02
10,France,Bunker Fuels,N2O,1998,0.18
11,France,Electricity/Heat,All GHG,1998,80.44
12,France,Electricity/Heat,CO2,1998,80.07
13,France,Electricity/Heat,CH4,1998,0.08
14,France,Electricity/Heat,N2O,1998,0.28
15,France,Energy,All GHG,1998,381.94
16,France,Energy,CO2,1998,372.5
17,France,Energy,CH4,1998,5.76
18,France,Energy,N2O,1998,3.69
19,France,Fugitive Emissions,All GHG,1998,2.24
20,France,Fugitive Emissions,CO2,1998,
21,France,Fugitive Emissions,CH4,1998,2.13
22,France,Fugitive Emissions,N2O,1998,0.12
23,France,Industrial Processes,All GHG,1998,32.99
24,France,Industrial Processes,CO2,1998,8.61
25,France,Industrial Processes,CH4,1998,0.11
26,France,Industrial Processes,N2O,1998,15.19
27,France,Industrial Processes,F-Gas,1998,9.08
28,France,Land-Use Change and Forestry,All GHG,1998,-24.86
29,France,Land-Use Change and Forestry,CO2,1998,-24.89
30,France,Land-Use Change and Forestry,CH4,1998,0.01
31,France,Land-Use Change and Forestry,N2O,1998,0.01
32,France,Manufacturing/Construction,All GHG,1998,58.77
33,France,Manufacturing/Construction,CO2,1998,58.47
34,France,Manufacturing/Construction,CH4,1998,0.11
35,France,Manufacturing/Construction,N2O,1998,0.19
36,France,Other Fuel Combustion,All GHG,1998,13.85
37,France,Other Fuel Combustion,CO2,1998,13.77
38,France,Other Fuel Combustion,CH4,1998,0.05
39,France,Other Fuel Combustion,N2O,1998,0.03
40,France,Total excluding LUCF,All GHG,1998,516.82
41,France,Total excluding LUCF,CO2,1998,381.11
42,France,Total excluding LUCF,CH4,1998,70.7
43,France,Total excluding LUCF,N2O,1998,55.94
44,France,Total excluding LUCF,F-Gas,1998,9.08
45,France,Total including LUCF,All GHG,1998,491.96
46,France,Total including LUCF,CO2,1998,356.22
47,France,Total including LUCF,CH4,1998,70.71
48,France,Total including LUCF,N2O,1998,55.95
49,France,Total including LUCF,F-Gas,1998,9.08
50,France,Transportation,All GHG,1998,132.25
51,France,Transportation,CO2,1998,129.12
52,France,Transportation,CH4,1998,0.58
53,France,Transportation,N2O,1998,2.55
54,France,Waste,All GHG,1998,19.56
55,France,Waste,CH4,1998,18.73
